business_name,author_name,review_text,rating,cleaned_text,sentiment,subjectivity,lang,review_length,exclaim_count,caps_count,contains_url,duplicate_flag
0x4cb446374838dc1d:0xcd9fe8e0db2b20fa,Kevin O'Donnell,I think it's the best cheese steak in the state,5,I think it's the best cheese steak in the state,1.0,0.3,en,10,0,0,False,False
0x4cca7af82edf7c39:0x2fcb3ea948bbde2c,Ad Ban,"Beautiful theater, good seating and a helpful staff to get you to your seats.",5,"Beautiful theater, good seating and a helpful staff to get you to your seats.",0.77,0.8,en,14,0,0,False,False
0x4cca9b0f9a1b88ad:0x258bb83157206544,John Tostenson,Here for a a brief stay.  Makes you want more.  Beautiful surroundings.,4,Here for a a brief stay. Makes you want more. Beautiful surroundings.,0.45,0.61,en,12,0,0,False,False
0x4cca1e7980515cc1:0x6378abab1e59049e,Street Medic,Great sandwiches and pastries. Excellent selection.,4,Great sandwiches and pastries. Excellent selection.,0.9,0.88,en,6,0,0,False,False
0x89e0968bb3085d15:0xe9aa029cd88400e9,michelle wilder,Cait prevey had given amazing customer service. The guys were very good at explaining what needed to be fixed. First time I was there they squeezed me in. Thanks. Everyone.,5,Cait prevey had given amazing customer service. The guys were very good at explaining what needed to be fixed. First time I was there they squeezed me in. Thanks. Everyone.,0.41,0.48,en,30,0,0,False,False
0x4cb43041dc28495d:0x92d14fe50b3f1958,Jacob Mello,"Nice atmosphere, food is excellent.",5,"Nice atmosphere, food is excellent.",0.8,1.0,en,5,0,0,False,False
0x4cb59f33f2d5436f:0x3b0bcf158db991ca,Matthew Peters,No explanation needed.,5,No explanation needed.,0.0,0.0,en,3,0,0,False,False
0x89e1b9b4e8e2c89b:0xe1a215492975ef59,Bruce Monroe,Its mcdonalds,2,Its mcdonalds,0.0,0.0,en,2,0,0,False,False
0x89e0248d4ac31867:0xf89e2772ce2b40d6,ScapularBore,Let me just say this they could use what ever they preserve the food with to in balm you at your funeral after having a stroke from eating that garbage.,1,Let me just say this they could use what ever they preserve the food with to in balm you at your funeral after having a stroke from eating that garbage.,0.0,0.0,en,30,0,0,False,False
0x4cb5d58664f9a85f:0x18ea1ee61d35aad4,Raymond Hauver,If God owned lake Willoughby he'd rent out heaven and live there,5,If God owned lake Willoughby he'd rent out heaven and live there,0.14,0.5,en,12,0,0,False,False
0x4cca3fe31a5a84cb:0xddac5a7990d40d84,rj r,Good effective service.,4,Good effective service.,0.65,0.7,en,3,0,0,False,False
0x4cca78e3051ecd03:0xa44274356a80da1a,Ellen Skapski,"The place is messy, dirty and crowded, with many aisles completely blocked with pallets of merchandise while the shelves are often bare. The employees are surly, and I can't blame them because it is a miserable environment to work in. I will not be going back to Walmart in Williston. The one in St Albans is 10 times nicer.",1,"The place is messy, dirty and crowded, with many aisles completely blocked with pallets of merchandise while the shelves are often bare. The employees are surly, and I can't blame them because it is a miserable environment to work in. I will not be going back to Walmart in Williston. The one in St Albans is 10 times nicer.",-0.16,0.46,en,59,0,0,False,False
0x4cca7b0f0a6c94b9:0x7e3f0d2f13f4a337,An Iz,"Cameron is an excellent mechanic. He's very thorough and has great attention to detail. He has worked on many of my cars, in the past. He has also looked over cars I was interested in purchasing. Some he honestly told me to pass by, while others, he expressed we're sound. I highly respect his opinion & take his advice. The care he has for his customers, is equal to the care he puts into repairing their cars. I have always been pleased with his job performance.",5,"Cameron is an excellent mechanic. He's very thorough and has great attention to detail. He has worked on many of my cars, in the past. He has also looked over cars I was interested in purchasing. Some he honestly told me to pass by, while others, he expressed we're sound. I highly respect his opinion & take his advice. The care he has for his customers, is equal to the care he puts into repairing their cars. I have always been pleased with his job performance.",0.38,0.58,en,86,0,0,False,False
0x89e05e3549c71547:0x51af9f15c596dfe1,Martin Cohen,Great.,5,Great.,0.8,0.75,en,1,0,0,False,False
0x4cca9d86af07f9ab:0x99bcaea581097cda,Ralph Butler,"Clean, machine's all work, a great place to get in and out quickly..",5,"Clean, machine's all work, a great place to get in and out quickly..",0.5,0.65,en,13,0,0,False,False
0x4cb5a7f448a2290f:0x97b93dad8efc552b,GTB 7270,Delicious,5,Delicious,1.0,1.0,en,1,0,0,False,False
0x89e05593682e2043:0x49cde3001c81d789,Donnalee Dexter,A little hiden treasure in VT very good home cooked food great bake good awesome cook unique vt eatery,5,A little hiden treasure in VT very good home cooked food great bake good awesome cook unique vt eatery,0.6,0.77,en,19,0,1,False,False
0x4cca7b8d026104f5:0x3bd708c1810688b0,Pat Rogers,It's like a VFW,3,It's like a VFW,0.0,0.0,en,4,0,1,False,False
0x4cca775e82f4e8d7:0x36b1b9cf91b143e3,Ryan Sanderson,"Good wings, and friendly staff. Hidden away but worth a stop. Good selection and good prices. Worth a visit.",4,"Good wings, and friendly staff. Hidden away but worth a stop. Good selection and good prices. Worth a visit.",0.42,0.4,en,19,0,0,False,False
0x89e05e4972c53bd7:0x46a390998f810059,Judy McGraw,Helpful staff.  Have a foot issue see Gretchen,4,Helpful staff. Have a foot issue see Gretchen,0.0,0.0,en,8,0,0,False,False
0x89e0248c9f92c6dd:0xfc7e50f46a7757b2,Mike Robilotto,This place is a hidden gem! A must stop if you are in Rutland Vermont!!!  Menu is outstanding.,5,This place is a hidden gem! A must stop if you are in Rutland Vermont!!! Menu is outstanding.,0.05,0.6,en,18,4,0,False,False
0x4cca775dfd0adb7b:0xd26f77a450feb8bd,Mark L,"Chris was awesome. He fixed everything that we had tried to do over the phone over a 2 week period speaking with 6 different ATT agents. Going to the local Essex Jct ATT store, Chris resolved everything in less then 20 minutes.",5,"Chris was awesome. He fixed everything that we had tried to do over the phone over a 2 week period speaking with 6 different ATT agents. Going to the local Essex Jct ATT store, Chris resolved everything in less then 20 minutes.",0.19,0.37,en,42,0,2,False,False
0x89e024c0394fcd55:0x964e17a8902c08b7,Darren Bidgood,"Service was good.
Felt a little rushed but overall it was a good visit.
Facility was clean and food was great.",4,Service was good. Felt a little rushed but overall it was a good visit. Facility was clean and food was great.,0.4,0.53,en,21,0,0,False,False
0x89e096529b0ecd7d:0x32ef9190f044553d,elliot hazzard,staff is always friendly; we take our border collie to board here and he's had a good experience both times so we are disappointed to hear the kennel is closed.,4,staff is always friendly; we take our border collie to board here and he's had a good experience both times so we are disappointed to hear the kennel is closed.,0.06,0.49,en,30,0,0,False,False
0x4cca7afa20ea9105:0x91f15fa0afd4d3fa,Andrew Swift,"Top of the heap for local bakeries & eateries. Famous for the 'no laptop' policy, which keeps the restaurant quiet and social (but quaintly antiquated given the popularity of cell phones!). Staff is friendly & fast, and the Maple Scones are like a Noir villian: seductive & deadly (to your diet!). Breakfast and lunch sandwiches, amazing breads and a good coffee selection are worth the visit. Great for tourists, business visitors and locals due to the downtown, walk-friendly location. One of my favorites! Very highly recommended!!",5,"Top of the heap for local bakeries & eateries. Famous for the 'no laptop' policy, which keeps the restaurant quiet and social (but quaintly antiquated given the popularity of cell phones!). Staff is friendly & fast, and the Maple Scones are like a Noir villian: seductive & deadly (to your diet!). Breakfast and lunch sandwiches, amazing breads and a good coffee selection are worth the visit. Great for tourists, business visitors and locals due to the downtown, walk-friendly location. One of my favorites! Very highly recommended!!",0.28,0.49,en,86,5,0,False,False
0x4cca6fc6bf35fd0d:0xc7817125b186e971,Nate Reynolds,"Staff are friendly, food is decent.",3,"Staff are friendly, food is decent.",0.27,0.58,en,6,0,0,False,False
0x4cb573cc21116945:0xbc58d88aa902d1d9,Sharron Prairie,"We visited as part of a reunion banquet.  The room we were fed in was small, hot and noisy.  The food was tasty, but the meat was extremely overcooked and dry.  I think this might be a nice place for a casual meal, but it lacked the atmosphere and amenities we expected.  The staff was also hosting a wedding reception at the same time, and it seemed they were overly ambitious to think that they could accomplish two simultaneous events.",2,"We visited as part of a reunion banquet. The room we were fed in was small, hot and noisy. The food was tasty, but the meat was extremely overcooked and dry. I think this might be a nice place for a casual meal, but it lacked the atmosphere and amenities we expected. The staff was also hosting a wedding reception at the same time, and it seemed they were overly ambitious to think that they could accomplish two simultaneous events.",0.01,0.67,en,80,0,0,False,False
0x4cb4f598ea8a940f:0x3717dd19186bdc77,Melanie Kirk,"As always,  one of my all time favorites! Maybe a little expensive but well worth the money.  Whole belly clams rock!  Lobster roll , Scallops and haddock meals is what we had tonight . Would definitely recommend this place.  Waitress was a sweetheart too . 4 people and just over 100 bucks for all the food.  And if you're into salad, the salad bar rocks. You NEED to go....you won't be disappointed.  👍",5,"As always, one of my all time favorites! Maybe a little expensive but well worth the money. Whole belly clams rock! Lobster roll , Scallops and haddock meals is what we had tonight . Would definitely recommend this place. Waitress was a sweetheart too . 4 people and just over 100 bucks for all the food. And if you're into salad, the salad bar rocks. You NEED to go....you won't be disappointed. 👍",-0.15,0.49,en,73,2,1,False,False
0x4cca6554ee429c0b:0x991c36d16b0bec8,Trish Hartigan,"Great selections , fresh produce, great meat selection",5,"Great selections , fresh produce, great meat selection",0.63,0.67,en,8,0,0,False,False
0x4cb5a7f44dafa0f5:0x26799c42a2d5e7d2,Anthony Micarelli,Always fabulous food.,5,Always fabulous food.,0.4,1.0,en,3,0,0,False,False
0x89e0248add5eaad9:0xd48ea9d9958f3252,Heidi Lacey,Food was excellent. Burgers were great and the mac and cheese was delicious. We were last to be seated but all staff was friendly and gave us great service.,4,Food was excellent. Burgers were great and the mac and cheese was delicious. We were last to be seated but all staff was friendly and gave us great service.,0.66,0.68,en,29,0,0,False,False
0x89e0967f33e95b37:0x697a2a5c8588a82e,Mary Gerisch,"Great staff, clean laundromat",5,"Great staff, clean laundromat",0.58,0.73,en,4,0,0,False,False
0x4cb507c6c8ffe669:0x4e36b9b35159a338,Ronda Rae Parker,The service was slow and usually if you add lettuce to your sandwich they don't charge extra. I was charged an extra 60 cents.,4,The service was slow and usually if you add lettuce to your sandwich they don't charge extra. I was charged an extra 60 cents.,-0.14,0.21,en,24,0,0,False,False
0x4cca7af658b103d5:0xc1d98102b9e33132,lester suarez,It was great. Quick. Perfect for work lunch.,4,It was great. Quick. Perfect for work lunch.,0.71,0.75,en,8,0,0,False,False
0x4cb506ccfbe80f5d:0x73ad31646778ee6c,Kim Lakin,Good store to shop at . Fred in the meat counter awesome person,5,Good store to shop at . Fred in the meat counter awesome person,0.85,0.8,en,13,0,0,False,False
0x4cca7903cbe5faf9:0x91c849a0050bd0fe,Taylor Boomhover,"Our son had a blast! I'm pregnant and have messed up knees so jumping isnt my thing and they let me chase after and observe my little and just pay for his, my husband, and our brother in law who we are guardians of. Saves us some money haha.",5,"Our son had a blast! I'm pregnant and have messed up knees so jumping isnt my thing and they let me chase after and observe my little and just pay for his, my husband, and our brother in law who we are guardians of. Saves us some money haha.",0.12,0.43,en,49,1,0,False,False
0x4cca78e541369cbb:0xeb75533b36fdcd98,Leigh Lehman,Great place very close to everything. Free breakfast is good with a lot of choices. The rooms are comfortable and quiet.,5,Great place very close to everything. Free breakfast is good with a lot of choices. The rooms are comfortable and quiet.,0.42,0.6,en,21,0,0,False,False
